filename	read_id	run_id	channel	start_time	duration	num_events	template_start	num_events_template	template_duration	num_called_template	sequence_length_template	mean_qscore_template	strand_score_template	barcode_arrangement	barcode_score	barcode_full_arrangement	front_score	rear_score	front_begin_index	front_foundseq_length	rear_end_index	rear_foundseq_length	kit	variant
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch186_read50_strand.fast5	65c06823-b082-4f5a-9a9f-17141fe938c1	c84e1b3b351694f5ea8585eb5e8d11e136f15159	186	106.19925	2.96075	2285	0.02075	2285	2.94	2285	1298	12.418	-0.0009	barcode05	77.15254211425781	BC05_var2	66.76667022705078	77.15254211425781	33	59	15	63	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch185_read27_strand.fast5	66dd3c8c-25dd-4783-bff8-37f6bd74b8dd	c84e1b3b351694f5ea8585eb5e8d11e136f15159	185	40.34625	5.58225	4385	0.04075	4385	5.5415	4385	2499	10.824	-0.0009	barcode02	71.11864471435547	BC02_var1	71.11864471435547	38.900001525878906	17	60	0	39	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch188_read22_strand.fast5	706c00c5-897f-48a7-8b45-c253ba64880f	c84e1b3b351694f5ea8585eb5e8d11e136f15159	188	33.9235	3.115	2431	0.054	2431	3.061	2431	1416	12.093	-0.0012	barcode04	81.66101837158203	BC04_var1	81.66101837158203	53.599998474121094	29	58	0	45	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch185_read79_strand.fast5	71da7724-52aa-4935-ac30-3a720ccab8c0	c84e1b3b351694f5ea8585eb5e8d11e136f15159	185	88.00175	1.62525	1277	0.02175	1277	1.6035	1277	731	13.276	-0.0017	barcode05	86.80000305175781	BC05_var2	86.80000305175781	32.98305130004883	24	55	0	42	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch188_read3_strand.fast5	72d86c05-06c4-4aff-8f05-df92a0cf2153	c84e1b3b351694f5ea8585eb5e8d11e136f15159	188	5.62875	1.985	1087	0.63625	1087	1.34875	1087	669	12.313	-0.0022	barcode05	62.93333435058594	BC05_var2	62.93333435058594	55.93220520019531	30	53	1	41	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch188_read49_strand.fast5	75240a48-1422-4d80-8ef2-e3b4a2bd9485	c84e1b3b351694f5ea8585eb5e8d11e136f15159	188	62.76675	5.82375	4537	0.0915	4537	5.73225	4537	2658	10.954	-0.0008	barcode07	60.29999923706055	BC07_var2	60.29999923706055	38.50847625732422	17	52	0	42	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch183_read7_strand.fast5	78fdf754-a7b6-4106-998a-e34489abf5eb	c84e1b3b351694f5ea8585eb5e8d11e136f15159	183	9.65175	1.22625	969	0.026	969	1.20025	969	573	10.055	-0.0029	barcode04	76.74576568603516	BC04_var1	76.74576568603516	22.03333282470703	28	58	69	51	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch185_read21_strand.fast5	7ca87b39-ccb5-4a95-9c69-b0aa68b33055	c84e1b3b351694f5ea8585eb5e8d11e136f15159	185	35.23225	1.14725	918	0.03425	918	1.113	918	563	9.123	-0.0006	unclassified	39.36666488647461	BC11_var2	39.36666488647461	8.813559532165527	18	45	0	51	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch183_read65_strand.fast5	95baa81e-b2b1-42af-b962-4be4edffb540	c84e1b3b351694f5ea8585eb5e8d11e136f15159	183	71.0575	3.53275	2739	0.0	2739	3.53275	2739	1139	11.137	-0.0011	unclassified	58.84745788574219	BC03_var1	58.84745788574219	17.299999237060547	0	42	0	51	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch185_read7_strand.fast5	98a08f8e-7e07-449f-a2ec-3504b3fd7c6e	c84e1b3b351694f5ea8585eb5e8d11e136f15159	185	10.3255	1.9485	1362	0.20075	1362	1.74775	1362	765	13.439	-0.0014	barcode04	78.10169219970703	BC04_var1	78.10169219970703	57.33333206176758	5	59	0	51	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch187_read20_strand.fast5	98b1f245-9891-4026-af68-808fec5f8f40	c84e1b3b351694f5ea8585eb5e8d11e136f15159	187	25.57725	5.6625	4669	0.01375	4669	5.64875	4669	2763	8.7	-0.001	unclassified	36.156864166259766	RAB12_var1	36.156864166259766	8.784314155578613	63	41	49	48	RAB	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch185_read41_strand.fast5	9cd40d33-382c-4844-939a-6c35eaa6535f	c84e1b3b351694f5ea8585eb5e8d11e136f15159	185	60.39375	1.07975	0	0.0	0	0.0	0	0	0.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch188_read66_strand.fast5	9e87ab78-8a25-4a2c-93d1-ede2ba1e653a	c84e1b3b351694f5ea8585eb5e8d11e136f15159	188	86.679	1.0735	808	0.04825	808	1.02525	808	291	9.764	-0.0016	unclassified	45.0	BC07_var2	45.0	29.152542114257812	30	58	0	38	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch185_read75_strand.fast5	9fff98a5-15e9-487b-8bbb-306284bc510e	c84e1b3b351694f5ea8585eb5e8d11e136f15159	185	82.354	1.21225	940	0.0	940	1.21225	940	497	12.044	-0.0009	barcode04	71.32203674316406	BC04_var2	51.79999923706055	71.32203674316406	1	42	10	52	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch185_read47_strand.fast5	a4284396-e672-42b8-80b8-53d8928683b3	c84e1b3b351694f5ea8585eb5e8d11e136f15159	185	63.058	1.0745	0	0.0	0	0.0	0	0	0.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch188_read47_strand.fast5	a53bcb82-adeb-4f59-b9e5-b90b439c432d	c84e1b3b351694f5ea8585eb5e8d11e136f15159	188	60.475	1.32975	1027	0.05975	1027	1.27	1027	568	11.713	-0.0017	barcode02	67.53333282470703	BC02_var2	67.53333282470703	43.186439514160156	29	55	2	38	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch184_read9_strand.fast5	aa4cd632-bab1-4a7c-9a9a-7eb52f4cdde6	c84e1b3b351694f5ea8585eb5e8d11e136f15159	184	17.59875	1.59875	1185	0.08825	1185	1.5105	1185	623	12.87	-0.0016	barcode02	65.23332977294922	BC02_var2	65.23332977294922	15.559322357177734	1	52	0	54	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch187_read6_strand.fast5	b189ac32-a9db-4766-94e0-614093049a59	c84e1b3b351694f5ea8585eb5e8d11e136f15159	187	14.01175	2.44775	1888	0.1015	1888	2.34625	1888	1174	10.489	-0.001	unclassified	45.93333435058594	BC76_var2	45.93333435058594	13.355932235717773	2	48	65	42	BC	var2
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch185_read15_strand.fast5	bb70baf9-a4ae-46bc-8743-95eba1bb958e	c84e1b3b351694f5ea8585eb5e8d11e136f15159	185	16.98475	11.22475	8870	0.03625	8870	11.1885	8870	1130	6.131	-0.0014	unclassified	36.769229888916016	NB08_var1	36.769229888916016	12.755555152893066	116	28	5	26	NB	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch183_read67_strand.fast5	c2cb7127-a34d-42a8-998d-9d4c5c173e2f	c84e1b3b351694f5ea8585eb5e8d11e136f15159	183	76.31025	2.78325	2084	0.11275	2084	2.6705	2084	401	8.17	-0.0021	barcode02	89.49152374267578	BC02_var1	89.49152374267578	20.133333206176758	49	57	22	41	BC	var1
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch185_read19_strand.fast5	cb4f0d55-e0aa-4cc9-80ca-021db22ab28d	c84e1b3b351694f5ea8585eb5e8d11e136f15159	185	32.452	1.929	0	0.0	0	0.0	0	0	0.0	0.0	unclassified	0.0	n/a	-inf	-inf	-1	0	-1	0	n/a	n/a
dnacpc14_20170328_FNFAF04250_MN17734_mux_scan_1D_validation_test1_45344_ch188_read68_strand.fast5	cba58fae-3f99-4beb-8b66-6a31cb9d402c	c84e1b3b351694f5ea8585eb5e8d11e136f15159	188	88.043	3.88	2982	0.1835	2982	3.6965	2982	1920	11.276	-0.001	barcode05	83.5999984741211	BC05_var1	57.66101837158203	83.5999984741211	2	65	10	58	BC	var1
